N,sample,seed,avg_degree,edges,threshold,threshold_RR,delta_threshold,S_N,R_N,epsilon,epsilon_crit,margin_M,relative_residual,source_row
10000,46,76350566,4,20000,3.97881380001049,4.0024019215372304,-0.0235881215267373,2730.31710449498,687.71117995503403,0.0018795999273639001,0.0003994666284893,0.0014801332988745,5.5659306124342903e-07,7646
10000,53,83350587,4,20000,3.9776768009000398,4.0024019215372304,-0.0247251206371857,2373.0201326909701,598.08164562799698,0.0020339534371253002,0.00048220232921740002,0.0015517511079078999,5.8856221060621205e-07,7653
10000,57,87350599,4,20000,3.97813424132592,4.0024019215372304,-0.024267680211314001,2489.2997150268902,627.24278055205605,0.0019755964963346999,0.0004526696411948,0.0015229268551399,8.55303260994877e-07,7657
10000,65,95350623,4,20000,3.97892548790418,4.0024019215372304,-0.0234764336330451,2609.99356214101,657.45172112518901,0.0018978324934538001,0.00042479902107929999,0.0014730334723745001,4.10146630430933e-07,7665
10000,71,101350641,4,20000,3.9733757270191901,4.0024019215372304,-0.0290261945180381,2532.1229500376899,638.76911583310903,0.0022662321051988999,0.00044247679150229998,0.0018237553136966,8.6752950170998199e-07,7671
10000,82,112350674,4,20000,3.9811427602159402,4.0024019215372304,-0.0212591613212894,2425.9204560560302,610.85042362388901,0.0018015057332032001,0.00046841568798950003,0.0013330900452136001,5.3207763793955302e-07,7682
10000,86,116350686,4,20000,3.9785700384016001,4.0024019215372304,-0.023831883135631698,2742.9754245194499,690.93481793122601,0.0018924565473546001,0.00039693080400120002,0.0014955257433533001,2.38498867774008e-07,7686
10000,88,118350692,4,20000,3.9766746021697199,4.0024019215372304,-0.025727319367511398,2667.3123303387601,672.23646527063704,0.0020276525641303002,0.00041244632755260002,0.0016152062365776001,9.7285587317176404e-07,7688
10000,91,121350701,4,20000,3.9729288636886699,4.0024019215372304,-0.0294730578485582,2751.8056589682301,694.13563647309297,0.0022473322964793002,0.00039517566836110002,0.0018521566281182,9.7454347212147393e-07,7691
10000,99,129350725,4,20000,3.9794450278451401,4.0024019215372304,-0.0229568936920908,2405.1669949033699,605.89501032857402,0.0019139051934791999,0.0004737520695017,0.0014401531239774999,6.9599891912635898e-07,7699
