case,module,local_node,global_node,is_bridge_endpoint,distance_to_bridge_endpoint_before,top10_shell,degree_before,degree_after,tau_before,tau_after,delta_tau,tau_before_minus_S_before,tau_after_minus_S_after,delta_tau_centered,tau_ratio,shell,case_label,case_order
shell3-shell3,1,530,530,0,-1,3,2,2,350.678853643195,688.56444327698296,337.88558963378802,-57.582886809817701,-132.013878810568,-74.430992000750294,1.9635185758237199,3,shell3-shell3,1
shell3-shell3,1,532,532,0,-1,3,2,2,332.80076183449199,658.01669279451801,325.21593096002601,-75.460978618520599,-162.56162929303201,-87.100650674511698,1.9772090940157201,3,shell3-shell3,1
shell3-shell3,1,540,540,0,-1,3,4,4,425.61776258731902,855.22552854035303,429.607765953034,17.356022134306201,34.647206452801903,17.291184318495802,2.0093746166547599,3,shell3-shell3,1
shell3-shell3,1,546,546,0,-1,3,3,3,362.52907182857803,712.479174949342,349.95010312076403,-45.732668624434801,-108.099147138208,-62.3664785137736,1.9653021793690499,3,shell3-shell3,1
shell3-shell3,1,558,558,0,-1,3,2,2,327.03324642853698,654.30201554376697,327.26876911522999,-81.228494024475296,-166.27630654378299,-85.047812519308096,2.00072017964309,3,shell3-shell3,1
shell3-shell3,1,567,567,0,-1,3,2,2,327.460350663356,641.747280955213,314.286930291857,-80.801389789656596,-178.83104113233699,-98.029651342680694,1.9597709452615799,3,shell3-shell3,1
shell3-shell3,1,571,571,0,-1,3,3,3,357.50354138009402,707.79193529407098,350.28839391397702,-50.758199072919098,-112.78638679348001,-62.028187720561199,1.9798179692479001,3,shell3-shell3,1
shell3-shell3,1,572,572,0,-1,3,4,4,368.65038419445199,867.47423008093199,498.82384588648,-39.611356258560797,46.8959079933813,86.507264251942104,2.3531081677196002,3,shell3-shell3,1
shell3-shell3,1,576,576,0,-1,3,2,2,350.94630206577102,692.48476845213997,341.53846638636901,-57.315438387241301,-128.09355363540999,-70.778115248169101,1.9731929482543999,3,shell3-shell3,1
shell3-shell3,1,581,581,0,-1,3,3,3,338.77152151900998,685.14227309609703,346.37075157708699,-69.490218934003096,-135.43604899145399,-65.945830057450806,2.0224317263269498,3,shell3-shell3,1
shell3-shell3,1,585,585,0,-1,3,3,3,357.996852681402,722.65048126579597,364.65362858439403,-50.264887771610603,-97.9278408217547,-47.662953050144097,2.0185945095693798,3,shell3-shell3,1
shell3-shell3,1,586,586,0,-1,3,4,4,363.15162741127699,718.20503424308595,355.05340683180901,-45.110113041735801,-102.373287844464,-57.263174802728599,1.97770016718032,3,shell3-shell3,1
shell3-shell3,1,601,601,0,-1,3,2,2,317.73502077559999,627.54254033624102,309.80751956064199,-90.526719677413098,-193.035781751309,-102.509062073896,1.9750499608270899,3,shell3-shell3,1
shell3-shell3,1,602,602,0,-1,3,2,2,385.44140629530699,760.96529886340397,375.52389256809698,-22.820334157705901,-59.613023224146701,-36.792689066440701,1.9742697241001399,3,shell3-shell3,1
shell3-shell3,1,606,606,0,-1,3,2,2,349.22195967237701,697.09384783420296,347.87188816182601,-59.039780780635702,-123.484474253348,-64.444693472712103,1.9961340589468699,3,shell3-shell3,1
shell3-shell3,1,610,610,0,2,3,4,4,352.938389969995,1342.96615009886,990.02776012886295,-55.323350483017698,522.38782801130696,577.71117849432505,3.80510080020774,3,shell3-shell3,1
shell3-shell3,1,629,629,0,-1,3,2,2,294.10910413414899,577.77836088403899,283.66925674989,-114.152636318864,-242.799961203512,-128.64732488464799,1.9645034878638199,3,shell3-shell3,1
shell3-shell3,1,631,631,0,-1,3,2,2,363.32749842793402,726.79080375258502,363.46330532464998,-44.934242025078397,-93.787518334965995,-48.853276309887498,2.00037378645245,3,shell3-shell3,1
shell3-shell3,1,643,643,0,-1,3,3,3,375.93105884575198,756.07072899967898,380.139670153927,-32.330681607260502,-64.5075930878713,-32.176911480610798,2.01119516786162,3,shell3-shell3,1
shell3-shell3,1,648,648,0,-1,3,2,2,344.80225994989098,679.56146482956603,334.759204879675,-63.459480503121902,-141.01685725798501,-77.557376754863199,1.9708730010305699,3,shell3-shell3,1
shell3-shell3,1,649,649,0,-1,3,2,2,346.94457983641001,698.75182816024596,351.80724832383498,-61.3171606166025,-121.82649392730499,-60.509333310702601,2.0140156923325301,3,shell3-shell3,1
shell3-shell3,1,650,650,0,-1,3,2,2,312.680615800449,616.107942979835,303.427327179386,-95.581124652563702,-204.47037910771499,-108.889254455152,1.9704065805378601,3,shell3-shell3,1
shell3-shell3,1,656,656,0,-1,3,3,3,349.29459260373102,691.64926984158706,342.354677237857,-58.967147849282199,-128.92905224596299,-69.961904396681305,1.98013162667609,3,shell3-shell3,1
shell3-shell3,1,657,657,0,-1,3,2,2,357.86083897491699,730.61663906142599,372.755800086509,-50.400901478096003,-89.961683026124803,-39.5607815480288,2.04162221592689,3,shell3-shell3,1
shell3-shell3,1,663,663,0,-1,3,2,2,339.34158054845102,671.72191771142604,332.38033716297502,-68.920159904561501,-148.856404376125,-79.936244471563398,1.9794860288732501,3,shell3-shell3,1
shell3-shell3,1,668,668,0,-1,3,2,2,295.52611169077397,581.19869619312203,285.67258450234903,-112.735628762239,-239.37962589442901,-126.643997132189,1.96665767660241,3,shell3-shell3,1
shell3-shell3,1,674,674,0,-1,3,2,2,372.21186776201199,730.73598469090996,358.52411692889802,-36.049872691000601,-89.842337396641099,-53.792464705640498,1.96322591508053,3,shell3-shell3,1
shell3-shell3,1,677,677,0,-1,3,3,3,332.02068539376802,658.957950095039,326.93726470127098,-76.241055059244701,-161.62037199251199,-85.379316933267305,1.9846894458203199,3,shell3-shell3,1
shell3-shell3,1,680,680,0,-1,3,3,3,370.81453806168599,729.42948188016703,358.61494381848098,-37.447202391326996,-91.148840207383998,-53.701637816056902,1.9671005502994201,3,shell3-shell3,1
shell3-shell3,1,686,686,0,-1,3,3,3,359.85819420473302,713.79321361884899,353.93501941411603,-48.403546248279703,-106.785108468701,-58.3815622204216,1.98354025311635,3,shell3-shell3,1
shell3-shell3,1,687,687,0,-1,3,3,3,341.85449021484197,678.38071026164505,336.52622004680302,-66.407250238170903,-142.19761182590599,-75.790361587735006,1.9844136311777301,3,shell3-shell3,1
shell3-shell3,1,699,699,0,-1,3,2,2,341.88931412124299,672.56367960105194,330.67436547980901,-66.372426331769404,-148.01464248649901,-81.642216154729496,1.9671971360957501,3,shell3-shell3,1
shell3-shell3,1,702,702,0,-1,3,2,2,354.93862336238197,701.34955798882595,346.41093462644398,-53.323117090630603,-119.22876409872499,-65.905647008094306,1.9759741877196799,3,shell3-shell3,1
shell3-shell3,1,705,705,0,-1,3,4,4,341.98786974480799,670.45688114896996,328.46901140416202,-66.273870708204498,-150.12144093858001,-83.847570230375894,1.9604697723614199,3,shell3-shell3,1
shell3-shell3,1,709,709,0,-1,3,2,2,346.93961912615703,689.26210246061601,342.32248333445898,-61.322121326855502,-131.31621962693501,-69.994098300079301,1.9866918174311501,3,shell3-shell3,1
shell3-shell3,1,718,718,0,-1,3,2,2,355.05600846089499,721.89526251795803,366.83925405706299,-53.205731992117599,-98.6830595695928,-45.477327577475201,2.03318700519179,3,shell3-shell3,1
shell3-shell3,1,719,719,0,-1,3,2,2,370.96423196514297,734.83398154508404,363.86974957994101,-37.297508487869798,-85.744340542466503,-48.446832054596698,1.9808755621866301,3,shell3-shell3,1
shell3-shell3,1,726,726,0,-1,3,2,2,335.52978579990702,661.09700041591998,325.56721461601302,-72.7319546531062,-159.48132167163101,-86.749367018524893,1.9703079380563999,3,shell3-shell3,1
shell3-shell3,1,727,727,0,-1,3,2,2,358.69589369447402,704.72190419045398,346.02601049598002,-49.565846758538598,-115.856417897097,-66.290571138558306,1.96467792516943,3,shell3-shell3,1
shell3-shell3,1,728,728,0,-1,3,2,2,304.904054672342,606.51161266900294,301.607557996661,-103.35768578067101,-214.06670941854799,-110.709023637877,1.9891884131248301,3,shell3-shell3,1
shell3-shell3,1,732,732,0,-1,3,2,2,320.29964200049898,630.12149636616698,309.821854365668,-87.962098452513501,-190.45682572138401,-102.49472726886999,1.9672875449707301,3,shell3-shell3,1
shell3-shell3,1,733,733,0,-1,3,2,2,325.85027224658398,641.51131862866202,315.66104638207798,-82.411468206428793,-179.067003458888,-96.6555352524596,1.9687303441723201,3,shell3-shell3,1
shell3-shell3,1,735,735,0,-1,3,2,2,338.01440437369899,665.19890307415506,327.18449870045703,-70.247336079314195,-155.37941901339499,-85.132082934081197,1.9679602243776899,3,shell3-shell3,1
shell3-shell3,1,736,736,0,-1,3,2,2,329.53418772415898,650.27111532245601,320.73692759829697,-78.727552728853496,-170.307206765095,-91.579654036240996,1.97330395311449,3,shell3-shell3,1
shell3-shell3,1,737,737,0,-1,3,2,2,367.40672974268,751.80700618692799,384.40027644424902,-40.855010710333197,-68.771315900622497,-27.9163051902893,2.0462526821799698,3,shell3-shell3,1
shell3-shell3,1,743,743,0,-1,3,2,2,275.96716803317003,543.84532008131305,267.87815204814302,-132.29457241984301,-276.733002006238,-144.43842958639499,1.9706884842763099,3,shell3-shell3,1
shell3-shell3,1,744,744,0,-1,3,2,2,325.48004899864702,666.59042669031805,341.11037769167098,-82.781691454366197,-153.98789539723299,-71.206203942866793,2.0480223864446101,3,shell3-shell3,1
shell3-shell3,1,751,751,0,-1,3,2,2,366.00260903093698,719.103518819491,353.10090978855402,-42.259131422075903,-101.47480326806,-59.215671845983799,1.9647497069036099,3,shell3-shell3,1
shell3-shell3,1,753,753,0,-1,3,2,2,291.43875056678201,571.96956395272105,280.53081338593898,-116.82298988623,-248.60875813483,-131.785768248599,1.9625721110880801,3,shell3-shell3,1
shell3-shell3,1,762,762,0,-1,3,2,2,369.44126607991097,748.02706595955306,378.58579987964299,-38.820474373102002,-72.551256127997405,-33.730781754895403,2.02475233450979,3,shell3-shell3,1
shell3-shell3,1,765,765,0,-1,3,2,2,312.107161361941,618.40947183506705,306.30231047312702,-96.154579091072193,-202.168850252483,-106.014271161411,1.9814010967788001,3,shell3-shell3,1
shell3-shell3,1,768,768,0,-1,3,2,2,315.736151465604,620.24247063483301,304.50631916922998,-92.525588987409094,-200.33585145271701,-107.810262465308,1.9644328587516899,3,shell3-shell3,1
shell3-shell3,1,772,772,0,-1,3,2,2,362.66535875918998,712.66476008314805,349.99940132395801,-45.596381693822899,-107.913562004403,-62.317180310579701,1.9650753590622301,3,shell3-shell3,1
shell3-shell3,1,782,782,0,-1,3,2,2,318.39628657161899,629.26381184391698,310.867525272298,-89.865453881393904,-191.314510243634,-101.44905636224,1.9763541171274699,3,shell3-shell3,1
shell3-shell3,1,784,784,0,-1,3,2,2,329.64828477603498,652.80733273379303,323.15904795775799,-78.613455676978006,-167.77098935375801,-89.157533676779593,1.9803146653024899,3,shell3-shell3,1
shell3-shell3,1,786,786,0,-1,3,2,2,300.21703128700398,923.86238952204098,623.64535823503695,-108.044709166009,103.28406743449,211.328776600499,3.0773150529186299,3,shell3-shell3,1
shell3-shell3,1,789,789,0,-1,3,2,2,348.79883619938801,700.59317076855302,351.79433456916502,-59.4629042536246,-119.98515131899801,-60.522247065373001,2.0085880400359599,3,shell3-shell3,1
shell3-shell3,1,790,790,0,-1,3,2,2,370.57557634178397,728.81722886305101,358.24165252126602,-37.686164111228301,-91.761093224500001,-54.0749291132717,1.9667168464196301,3,shell3-shell3,1
shell3-shell3,1,802,802,0,-1,3,2,2,350.42782705544198,689.43393537060001,339.00610831515797,-57.833913397570903,-131.144386716951,-73.310473319379895,1.96740635914603,3,shell3-shell3,1
shell3-shell3,1,804,804,0,-1,3,2,2,311.27005335327198,612.26275217659895,300.99269882332698,-96.991687099740403,-208.31556991095201,-111.32388281121101,1.9669825143176201,3,shell3-shell3,1
shell3-shell3,1,806,806,0,-1,3,3,3,328.81645308427301,655.07479020734297,326.258337123069,-79.445287368739301,-165.50353188020799,-86.0582445114688,1.99222023126517,3,shell3-shell3,1
shell3-shell3,1,808,808,0,-1,3,2,2,321.68605548323598,635.52901334828402,313.84295786504799,-86.575684969776802,-185.04930873926699,-98.473623769489706,1.9756187827091101,3,shell3-shell3,1
shell3-shell3,1,813,813,0,-1,3,2,2,358.26807571335502,707.09556548680098,348.82748977344698,-49.993664739658101,-113.48275660074999,-63.489091861091403,1.97364937994793,3,shell3-shell3,1
shell3-shell3,1,820,820,0,-1,3,2,2,316.07313984925798,626.319380057888,310.24624020863001,-92.188600603754693,-194.25894202966299,-102.070341425908,1.98156471111906,3,shell3-shell3,1
shell3-shell3,1,825,825,0,-1,3,2,2,308.68134865798203,679.51524664458202,370.83389798659999,-99.580391795031105,-141.06307544296899,-41.482683647937797,2.20134857385725,3,shell3-shell3,1
shell3-shell3,1,827,827,0,-1,3,2,2,362.41785159125999,713.18271810821795,350.76486651695899,-45.8438888617532,-107.395603979333,-61.551715117579398,1.96784654778142,3,shell3-shell3,1
shell3-shell3,1,829,829,0,-1,3,2,2,326.982058545558,644.55315617210204,317.57109762654397,-81.279681907455199,-176.02516591544901,-94.745484007993994,1.9712187238624801,3,shell3-shell3,1
shell3-shell3,1,831,831,0,-1,3,2,2,356.934814286137,724.19901214875995,367.26419786262397,-51.326926166876198,-96.379309938790598,-45.0523837719144,2.0289391316370899,3,shell3-shell3,1
shell3-shell3,1,836,836,0,-1,3,2,2,353.896345548515,696.28353249514498,342.38718694662998,-54.3653949044973,-124.294789592406,-69.929394687908299,1.9674787300104899,3,shell3-shell3,1
shell3-shell3,1,837,837,0,-1,3,2,2,326.12975175777899,641.09034071261397,314.960588954836,-82.131988695234099,-179.487981374936,-97.355992679702396,1.9657523953495699,3,shell3-shell3,1
shell3-shell3,1,840,840,0,-1,3,2,2,359.99593607980802,725.21478303991398,365.21884696010699,-48.265804373205,-95.363539047636294,-47.0977346744314,2.01450824955741,3,shell3-shell3,1
shell3-shell3,1,843,843,0,-1,3,2,2,336.18799904665099,661.98648862356004,325.79848957691001,-72.073741406362203,-158.59183346399001,-86.518092057628095,1.9690961322260101,3,shell3-shell3,1
shell3-shell3,1,846,846,0,-1,3,2,2,337.19220469752503,670.82310254410595,333.63089784658098,-71.069535755488104,-149.75521954344501,-78.685683787956705,1.9894383476209401,3,shell3-shell3,1
shell3-shell3,1,855,855,0,-1,3,2,2,294.995636440189,579.64924783281299,284.65361139262399,-113.26610401282301,-240.929074254737,-127.662970241914,1.96494176940254,3,shell3-shell3,1
shell3-shell3,1,859,859,0,-1,3,2,2,309.64442021229303,610.41735923042404,300.77293901813101,-98.617320240719593,-210.16096285712601,-111.543642616407,1.9713494556495501,3,shell3-shell3,1
shell3-shell3,1,861,861,0,-1,3,2,2,343.82229753180002,676.69697030093596,332.874672769136,-64.439442921212901,-143.881351786614,-79.441908865401601,1.96815906111601,3,shell3-shell3,1
shell3-shell3,1,864,864,0,-1,3,2,2,391.31499099396802,771.40464480566004,380.08965381169202,-16.9467494590447,-49.173677281891102,-32.226927822846399,1.97131380744253,3,shell3-shell3,1
shell3-shell3,1,866,866,0,-1,3,2,2,316.69502061642697,620.39811880307104,303.70309818664498,-91.566719836585904,-200.18020328447901,-108.613483447893,1.95897654972758,3,shell3-shell3,1
shell3-shell3,1,870,870,0,-1,3,2,2,338.23631572049101,674.53993534232404,336.30361962183201,-70.025424732521302,-146.038386745227,-76.012962012705799,1.9942859592278199,3,shell3-shell3,1
shell3-shell3,1,871,871,0,-1,3,2,2,361.61649923675998,712.17662572901997,350.56012649226,-46.645241216252501,-108.40169635853,-61.7564551422779,1.9694251430235199,3,shell3-shell3,1
shell3-shell3,1,872,872,0,-1,3,2,2,314.50515898536901,630.353117031544,315.84795804617499,-93.756581467643599,-190.22520505600701,-96.4686235883634,2.0042695613170101,3,shell3-shell3,1
shell3-shell3,1,877,877,0,-1,3,2,2,369.58417686267802,748.94723862026501,379.36306175758699,-38.677563590334501,-71.631083467285904,-32.953519876951397,2.0264591546583999,3,shell3-shell3,1
shell3-shell3,1,880,880,0,-1,3,2,2,296.42148820296899,591.03613795998103,294.61464975701199,-111.84025225004299,-229.54218412756899,-117.70193187752599,1.99390449573372,3,shell3-shell3,1
shell3-shell3,1,885,885,0,-1,3,2,2,319.46232331242601,643.98329346995399,324.52097015752798,-88.799417140586996,-176.59502861759699,-87.795611477010098,2.0158348777804198,3,shell3-shell3,1
shell3-shell3,1,886,886,0,-1,3,2,2,291.38109223454302,570.93533455635702,279.55424232181502,-116.88064821847,-249.642987531193,-132.76233931272299,1.95941105916643,3,shell3-shell3,1
shell3-shell3,1,889,889,0,-1,3,3,3,364.55433633196299,726.328509721258,361.77417338929502,-43.707404121049699,-94.249812366292403,-50.542408245242697,1.9923738036676799,3,shell3-shell3,1
shell3-shell3,1,890,890,0,-1,3,2,2,337.868083860014,665.09977362325901,327.23168976324502,-70.393656592998596,-155.478548464292,-85.084891871293095,1.9685190919034099,3,shell3-shell3,1
shell3-shell3,1,891,891,0,-1,3,2,2,351.81828731056601,692.364167503001,340.54588019243403,-56.443453142446501,-128.21415458454999,-71.7707014421037,1.96795957593819,3,shell3-shell3,1
shell3-shell3,1,892,892,0,-1,3,2,2,328.43602480413603,648.33888948888398,319.90286468474801,-79.825715648876695,-172.23943259866701,-92.413716949789801,1.97401880587102,3,shell3-shell3,1
shell3-shell3,1,895,895,0,-1,3,2,2,369.74171379348701,727.173348361639,357.43163456815199,-38.520026659525499,-93.404973725911901,-54.884947066386403,1.96670627422847,3,shell3-shell3,1
shell3-shell3,1,898,898,0,-1,3,2,2,340.97662218805601,674.96627192096696,333.989649732911,-67.285118264956594,-145.612050166584,-78.326931901627106,1.97950893990823,3,shell3-shell3,1
shell3-shell3,1,901,901,0,-1,3,3,3,355.57959857887698,701.31349733244099,345.73389875356401,-52.6821418741361,-119.26482475511,-66.582682880973607,1.9723108416099699,3,shell3-shell3,1
shell3-shell3,1,908,908,0,-1,3,2,2,343.93082268744701,679.24904827846501,335.31822559101801,-64.330917765566099,-141.329273809086,-76.998356043519607,1.97495834473593,3,shell3-shell3,1
shell3-shell3,1,911,911,0,-1,3,2,2,306.56705489773401,604.57741357985003,298.01035868211602,-101.69468555527899,-216.00090850770101,-114.306222952422,1.9720886635438599,3,shell3-shell3,1
shell3-shell3,1,913,913,0,-1,3,2,2,353.98245379748897,701.39964278817297,347.417188990684,-54.2792866555234,-119.178679299377,-64.899392643854,1.9814531349326101,3,shell3-shell3,1
shell3-shell3,1,917,917,0,-1,3,2,2,342.498095183489,677.83521319919396,335.33711801570502,-65.763645269523295,-142.743108888357,-76.979463618833293,1.97909192118587,3,shell3-shell3,1
shell3-shell3,1,918,918,0,-1,3,2,2,336.18883638256699,667.93658080030195,331.74774441773502,-72.072904070445603,-152.641741287249,-80.568837216803203,1.98678988864527,3,shell3-shell3,1
shell3-shell3,1,925,925,1,0,3,2,3,275.30490373010599,3620.78351928658,3345.4786155564698,-132.95683672290701,2800.2051971990199,2933.1620339219298,13.1519034722178,3,shell3-shell3,1
shell3-shell3,1,926,926,0,-1,3,2,2,331.01851468894199,653.14782499147805,322.129310302536,-77.2432257640709,-167.430497096073,-90.187271332001799,1.9731458997247999,3,shell3-shell3,1
shell3-shell3,1,929,929,0,-1,3,2,2,365.54164055990401,721.44268784410804,355.90104728420499,-42.720099893108902,-99.135634243442396,-56.415534350333502,1.97362655247448,3,shell3-shell3,1
shell3-shell3,1,931,931,0,-1,3,2,2,294.165890148519,597.89513946421505,303.72924931569599,-114.095850304493,-222.68318262333599,-108.587332318842,2.0325100886521801,3,shell3-shell3,1
shell3-shell3,1,935,935,0,-1,3,2,2,335.44082237429097,664.75395258811398,329.313130213823,-72.820918078721803,-155.82436949943701,-83.003451420715393,1.9817324196944901,3,shell3-shell3,1
shell3-shell3,1,941,941,0,-1,3,2,2,371.47012308117399,739.66903165974804,368.19890857857399,-36.791617371838498,-80.909290427802702,-44.117673055964197,1.99119386917185,3,shell3-shell3,1
shell3-shell3,1,942,942,0,-1,3,2,2,299.40256298586201,587.62494711498903,288.22238412912702,-108.859177467151,-232.95337497256199,-124.094197505411,1.96265837291024,3,shell3-shell3,1
shell3-shell3,1,944,944,0,-1,3,2,2,355.36365463455002,700.16867896533699,344.80502433078698,-52.898085818462803,-120.40964312221401,-67.511557303751403,1.9702878159708801,3,shell3-shell3,1
shell3-shell3,1,951,951,0,-1,3,2,2,311.34767382536501,624.735400706527,313.38772688116097,-96.914066627647301,-195.84292138102401,-98.928854753376598,2.00655233113108,3,shell3-shell3,1
shell3-shell3,1,956,956,0,-1,3,2,2,326.82217927508998,645.53837712031304,318.71619784522301,-81.4395611779223,-175.03994496723701,-93.600383789315202,1.97519757854914,3,shell3-shell3,1
shell3-shell3,1,964,964,0,-1,3,2,2,300.47093963427,592.21784253859801,291.74690290432801,-107.79080081874299,-228.36047954895301,-120.56967873021,1.9709654559587,3,shell3-shell3,1
shell3-shell3,1,967,967,0,-1,3,2,2,321.69976554760001,643.21707236705902,321.51730681945901,-86.561974905412896,-177.361249720492,-90.799274815078704,1.9994328291541299,3,shell3-shell3,1
shell3-shell3,1,971,971,0,-1,3,2,2,334.82316000845799,659.31700258401099,324.493842575553,-73.4385804445551,-161.26131950353999,-87.822739058984695,1.9691499314663801,3,shell3-shell3,1
shell3-shell3,1,973,973,0,-1,3,2,2,386.91275468525902,762.63057269746605,375.71781801220601,-21.348985767753501,-57.9477493900851,-36.598763622331496,1.97106599217139,3,shell3-shell3,1
shell3-shell3,1,976,976,0,-1,3,2,2,353.54003102340602,701.20350619434601,347.66347517094101,-54.721709429607102,-119.374815893205,-64.653106463597396,1.983377961937,3,shell3-shell3,1
shell3-shell3,1,978,978,0,-1,3,2,2,327.32356039147402,643.05056138115697,315.72700098968301,-80.938180061538603,-177.52776070639399,-96.589580644855303,1.96457157135917,3,shell3-shell3,1
shell3-shell3,1,982,982,0,-1,3,2,2,336.46958300773503,663.75054850349204,327.28096549575702,-71.792157445277795,-156.827773584059,-85.035616138780796,1.9726910901430099,3,shell3-shell3,1
shell3-shell3,1,985,985,0,-1,3,2,2,343.73304453709,677.17334699267997,333.44030245558997,-64.528695915922796,-143.40497509487099,-78.876279178947897,1.9700560005938299,3,shell3-shell3,1
shell3-shell3,1,986,986,0,-1,3,2,2,364.89002372470401,720.55351391624401,355.66349019154001,-43.371716728308499,-100.024808171307,-56.653091442998097,1.9747142072041799,3,shell3-shell3,1
shell3-shell3,1,990,990,0,-1,3,2,2,354.04514511014497,699.58404636322098,345.53890125307697,-54.216595342868096,-120.99427572433,-66.777680381461394,1.97597412653569,3,shell3-shell3,1
shell3-shell3,1,991,991,0,-1,3,2,2,332.89319599748899,658.57309602747398,325.67990002998403,-75.368544455523306,-162.00522606007701,-86.636681604553601,1.9783315007508899,3,shell3-shell3,1
shell3-shell3,1,997,997,0,-1,3,2,2,307.06644858626203,609.947944281746,302.88149569548398,-101.19529186675,-210.63037780580501,-109.43508593905401,1.98637118151447,3,shell3-shell3,1
shell3-shell3,1,999,999,0,-1,3,2,2,279.703934946993,549.92966646029299,270.22573151330101,-128.55780550602,-270.64865562725703,-142.090850121237,1.9661134426461,3,shell3-shell3,1
shell3-shell3,2,104,1104,0,-1,3,5,5,456.46988777583402,910.71116293487296,454.24127515904001,48.208147322820899,90.132840847322697,41.924693524501699,1.99511772260016,3,shell3-shell3,1
shell3-shell3,2,113,1113,0,-1,3,6,6,433.85417723212498,855.29905205714999,421.44487482502399,25.5924367791125,34.720729969598899,9.1282931904863691,1.9713975269610899,3,shell3-shell3,1
shell3-shell3,2,161,1161,0,-1,3,2,2,338.03183146952699,666.53192264162897,328.50009117210197,-70.229908983485601,-154.04639944592199,-83.816490462436306,1.9718022404695199,3,shell3-shell3,1
shell3-shell3,2,174,1174,0,-1,3,4,4,385.39636431273601,756.46971381449998,371.07334950176403,-22.865376140276901,-64.108608273050507,-41.243232132773699,1.96283562550852,3,shell3-shell3,1
shell3-shell3,2,186,1186,0,-1,3,6,6,436.52883623975202,858.16213647194502,421.63330023219299,28.267095786739599,37.583814384394401,9.3167185976548108,1.9658773149195199,3,shell3-shell3,1
shell3-shell3,2,215,1215,0,-1,3,4,4,378.04773893879798,743.26579255593094,365.21805361713302,-30.2140015142149,-77.312529531620001,-47.098528017405101,1.96606331952235,3,shell3-shell3,1
shell3-shell3,2,231,1231,0,-1,3,5,5,405.12723975157797,796.83857863405694,391.71133888247903,-3.1345007014347201,-23.739743453494199,-20.6052427520594,1.9668847227421,3,shell3-shell3,1
shell3-shell3,2,246,1246,0,-1,3,9,9,377.49312485311299,794.52301644811996,417.02989159500697,-30.768615599899601,-26.0553056394306,4.71330996046908,2.1047350643995899,3,shell3-shell3,1
shell3-shell3,2,251,1251,0,-1,3,2,2,361.14082019878998,720.32075494487196,359.17993474608102,-47.120920254222398,-100.25756714267899,-53.136646888456497,1.9945703023778101,3,shell3-shell3,1
shell3-shell3,2,270,1270,0,-1,3,4,4,430.55861578912101,876.51208519571901,445.953469406598,22.296875336107998,55.933763108168101,33.636887772060199,2.0357555349096002,3,shell3-shell3,1
shell3-shell3,2,273,1273,0,-1,3,4,4,389.30571442225499,773.64080576254401,384.33509134028799,-18.956026030757599,-46.937516325007202,-27.9814902942496,1.98723208291627,3,shell3-shell3,1
shell3-shell3,2,274,1274,0,-1,3,5,5,362.65754087515199,715.64049909540597,352.98295822025398,-45.604199577860697,-104.937822992145,-59.333623414284197,1.97332308979002,3,shell3-shell3,1
shell3-shell3,2,285,1285,0,-1,3,4,4,404.53691850266699,832.73582419222203,428.19890568955401,-3.7248219503453002,12.157502104670799,15.882324055016101,2.0584915395965999,3,shell3-shell3,1
shell3-shell3,2,286,1286,0,-1,3,3,3,416.49491343726902,825.08077227126205,408.58585883399297,8.2331729842563792,4.5024501837110602,-3.7307228005453199,1.9810104413088601,3,shell3-shell3,1
shell3-shell3,2,288,1288,0,-1,3,8,8,393.49536854852897,773.20516644904501,379.709797900517,-14.766371904484201,-47.373155638505601,-32.606783734021498,1.96496637127176,3,shell3-shell3,1
shell3-shell3,2,299,1299,0,-1,3,3,3,398.53954379142601,786.14129403438903,387.60175024296302,-9.7221966615870201,-34.437028053162003,-24.714831391574901,1.97255531171535,3,shell3-shell3,1
shell3-shell3,2,302,1302,0,-1,3,2,2,337.64140992016002,680.59941431354798,342.95800439338802,-70.620330532852293,-139.97890777400301,-69.3585772411503,2.0157462749444299,3,shell3-shell3,1
shell3-shell3,2,309,1309,0,-1,3,6,6,406.96987760411298,800.89608576052103,393.92620815640902,-1.29186284890017,-19.682236327029401,-18.390373478129199,1.9679493000207,3,shell3-shell3,1
shell3-shell3,2,311,1311,0,-1,3,3,3,400.87085241527001,790.13038617212601,389.259533756856,-7.3908880377424602,-30.447935915424399,-23.057047877681999,1.9710347644672701,3,shell3-shell3,1
shell3-shell3,2,317,1317,0,-1,3,3,3,358.753190054306,711.65168392536305,352.89849387105698,-49.508550398707001,-108.926638162188,-59.418087763480997,1.9836804345004899,3,shell3-shell3,1
shell3-shell3,2,338,1338,0,-1,3,8,8,378.81525615389103,755.69456187963306,376.87930572574197,-29.446484299121501,-64.883760207917703,-35.437275908796202,1.99488946024032,3,shell3-shell3,1
shell3-shell3,2,342,1342,0,-1,3,2,2,383.05563755082801,760.11270911440795,377.05707156357897,-25.206102902184298,-60.465612973142903,-35.259510070958598,1.98434022267469,3,shell3-shell3,1
shell3-shell3,2,345,1345,0,-1,3,2,2,322.99416899925802,639.23715533895802,316.2429863397,-85.2675714537544,-181.341166748592,-96.073595294837901,1.97909812836413,3,shell3-shell3,1
shell3-shell3,2,348,1348,0,-1,3,2,2,307.41015103102598,609.34441885284298,301.934267821817,-100.851589421987,-211.23390323470801,-110.38231381272099,1.9821870449273,3,shell3-shell3,1
shell3-shell3,2,356,1356,0,-1,3,2,2,350.94206699587698,691.449715206973,340.50764821109499,-57.319673457135401,-129.12860688057799,-71.808933423442596,1.97026740375099,3,shell3-shell3,1
